rcode,pcode,year,month,exports_sa,imports_sa,rGDP,pGDP,bexrate,,,
GBR,RUS,2014,5,428523646.2,653901938.4,778555.56,565024.75,0.016991453,,,
GBR,RUS,2014,6,455991133,460710418.9,783302.25,577358.75,0.017193822,,,
GBR,RUS,2014,7,519676591.6,1146547808,784603.69,577309.31,0.017101441,,,
GBR,RUS,2014,8,482669253.8,749917047.4,776327.63,558149.06,0.016580906,,,
GBR,RUS,2014,9,392721473.3,798854732.7,757616.94,536428.06,0.016203946,,,
GBR,RUS,2014,10,454003988.3,727700976.4,747017.5,502314.69,0.015271674,,,
GBR,RUS,2014,11,392142884.6,745391256.3,745255.63,446370.44,0.013626128,,,
GBR,RUS,2014,12,397737935.8,710347287.7,732818,369437.47,0.011488589,,,
GBR,RUS,2015,1,360314406.3,569063935.1,712811.81,331783.28,0.010625266,,,
GBR,RUS,2015,2,334776504.3,854321515.5,720199.88,316100.59,0.010095759,,,
GBR,RUS,2015,3,248832482.7,736171302.4,707731.38,338512.34,0.011085805,,,
GBR,RUS,2015,4,277335399.5,599060828.7,710133.88,384906.19,0.012657803,,,
GBR,RUS,2015,5,367534573.4,764636958.9,735463.44,408833.97,0.012777681,,,
GBR,RUS,2015,6,328923965.9,736418775.6,739390.75,385477.63,0.011798426,,,
GBR,RUS,2015,7,300321043.4,532486280.5,739788.19,373905.94,0.011264016,,,
GBR,RUS,2015,8,311596188.2,378938553.4,743198.13,326775.41,0.009836446,,,
GBR,RUS,2015,9,311517968.1,375507055.8,732522.81,318155.19,0.009753658,,,
GBR,RUS,2015,10,241584475.7,374905987.9,723063.19,336066.78,0.010477471,,,
GBR,RUS,2015,11,243775377.2,508393127.2,730595.63,323586.25,0.010109756,,,
GBR,RUS,2015,12,375610932.1,357723459.3,723684.31,299868.38,0.009577244,,,
GBR,RUS,2016,1,281033977.6,416354147.6,698905.94,271949.66,0.009106921,,,
GBR,RUS,2016,2,266891245.1,393045050.2,695600.25,269898.72,0.0090615,,,
GBR,RUS,2016,3,263377535.4,344908126.1,694354.19,297220.16,0.009975183,,,
GBR,RUS,2016,4,374713338.4,666642419.4,700467.06,315673.88,0.010479643,,,
GBR,RUS,2016,5,455260728.8,432624011.2,712976.69,322778.06,0.010485818,,,
GBR,RUS,2016,6,248433408.3,350588270.6,699039.88,326756.59,0.010784268,,,
GBR,RUS,2016,7,165526020.1,587030595.1,649252.69,333940.94,0.011820482,,,
GBR,RUS,2016,8,266096488.3,352613622.7,650687.56,333055.22,0.011744555,,,
GBR,RUS,2016,9,268406516.2,484336212.5,655045.94,336888.72,0.011782262,,,
GBR,RUS,2016,10,258510773,487849050.7,618203.5,349417.59,0.012928738,,,
GBR,RUS,2016,11,299102710.5,521796140,624902.69,342094.75,0.012497782,,,
GBR,RUS,2016,12,275327877.5,520129236.7,630324.94,355936.97,0.012866807,,,
GBR,RUS,2017,1,273700684.4,526192755.6,621867.13,371107.34,0.01357171,,,
GBR,RUS,2017,2,309073629.9,567748577.7,632670.94,384119.59,0.013717147,,,
GBR,RUS,2017,3,346216085,483168838.2,625859.88,389115.75,0.013955529,,,
GBR,RUS,2017,4,271436575,453107742.9,642106.13,403837.97,0.014026227,,,
GBR,RUS,2017,5,254424407.3,519213968.7,658280.44,399687.28,0.013528232,,,
GBR,RUS,2017,6,320199236.6,556711076.9,652876.44,396268.81,0.013510874,,,
GBR,RUS,2017,7,279502641.4,400761898.1,663663.63,385014.84,0.012901752,,,
GBR,RUS,2017,8,326008291.7,786086724.3,664170,388958.16,0.01293526,,,
GBR,RUS,2017,9,300024956,1145136051,684868.75,406057,0.013007717,,,
GBR,RUS,2017,10,313039046.8,707624952.2,680683.06,409734.44,0.013118549,,,
GBR,RUS,2017,11,313801892.8,540796416.5,682738.06,423969.63,0.012851543,,,
GBR,RUS,2017,12,334185412,630233567.9,694897.75,448996.97,0.012734002,,,
GBR,SVK,2012,1,64232597.38,217502178.7,647966.44,23228.082,0.83150345,,,
GBR,SVK,2012,2,70073188.1,202231520.3,659926.88,23867.188,0.83701295,,,
GBR,SVK,2012,3,75042457.53,208552161.6,660968.31,23890.486,0.83463746,,,
GBR,SVK,2012,4,73558814.57,183488133.7,668906.69,23884.529,0.82268661,,,
GBR,SVK,2012,5,75679952.94,225558029.3,671151.69,23260.709,0.80346304,,,
GBR,SVK,2012,6,67846730.73,211725924.9,661749.25,22834.32,0.8048411,,,
GBR,SVK,2012,7,63497191.92,219622012.4,668370.75,22444.121,0.78799689,,,
GBR,SVK,2012,8,64402966.66,213724017.4,674364.38,22652.83,0.7891776,,,
GBR,SVK,2012,9,63499300.05,201636189.8,692458.63,23483.955,0.79768515,,,
GBR,SVK,2012,10,67393048.51,214048689.6,691685.19,23694.703,0.8066842,,,
GBR,SVK,2012,11,65127558.5,188376165.7,688198.13,23488.873,0.80346209,,,
GBR,SVK,2012,12,65362793.51,201548859.3,670056.31,24084.006,0.84584498,,,
GBR,SVK,2013,1,58314499.69,198246613.3,691273.94,24457.105,0.83231086,,,
GBR,SVK,2013,2,56414714.84,233050190,671910.38,24639.504,0.86307269,,,
GBR,SVK,2013,3,44819880.95,217599248.9,655976.38,23961.111,0.8600837,,,
GBR,SVK,2013,4,56931866.01,251059868.5,667388.25,24125.947,0.85157335,,,
GBR,SVK,2013,5,63049902.77,220288065.1,671846.06,24071.668,0.84824568,,,
GBR,SVK,2013,6,67435026.61,223453395,684647.56,24483.168,0.85082281,,,
GBR,SVK,2013,7,64777217.09,256720969.7,674946.75,24308.186,0.86111176,,,
GBR,SVK,2013,8,64682487.89,244246263.7,690120.13,24756.148,0.85914719,,,
GBR,SVK,2013,9,64777285.57,235914664.2,708640.69,24847.408,0.84119093,,,
GBR,SVK,2013,10,59248304.14,243846399.4,720765.56,25402.918,0.84694856,,,
GBR,SVK,2013,11,64901689.48,266374591.4,723164.25,25225.367,0.83921117,,,
GBR,SVK,2013,12,60214131.68,238936564,739867.94,25707.195,0.83689398,,,
GBR,SVK,2014,1,64669416.91,248928808.3,747716.25,25617.506,0.82616204,,,
GBR,SVK,2014,2,64808883.98,269590284.9,744186.5,25765.91,0.83723736,,,
GBR,SVK,2014,3,66906999.86,263516045.5,762049.44,26132.123,0.83154821,,,
GBR,SVK,2014,4,70693423.39,278297875,771107.25,26170.025,0.82525408,,,
GBR,SVK,2014,5,59786214.57,262748018.2,778555.56,26087.672,0.81493765,,,
GBR,SVK,2014,6,62502852.81,297049449.2,783302.25,25892.088,0.80407447,,,
GBR,SVK,2014,7,67123055.46,260961595.8,784603.69,25861.234,0.80193096,,,
GBR,SVK,2014,8,58353683.73,263229114.2,776327.63,25470.871,0.79727691,,,
GBR,SVK,2014,9,65065312.21,234233659.1,757616.94,24711.543,0.79165119,,,
GBR,SVK,2014,10,64271823.67,245977235.9,747017.5,24308.689,0.78883928,,,
GBR,SVK,2014,11,53752518.72,257628014.3,745255.63,24004.189,0.77945131,,,
GBR,SVK,2014,12,63786932.29,278542004.6,732818,23812.945,0.78501403,,,
GBR,SVK,2015,1,61899393.73,250498970.9,712811.81,22517.35,0.76183295,,,
GBR,SVK,2015,2,69999887.6,228103353.4,720199.88,22072.318,0.74060208,,,
GBR,SVK,2015,3,57717919.74,262411999.9,707731.38,21153.092,0.72370243,,,
GBR,SVK,2015,4,52932104.65,246295778.8,710133.88,21113.98,0.72134197,,,
GBR,SVK,2015,5,54889000.02,244629805.6,735463.44,21945.211,0.72062904,,,
GBR,SVK,2015,6,54150178.63,254971948.4,739390.75,22174.311,0.72100919,,,
GBR,SVK,2015,7,52859909.68,252728192.9,739788.19,21848.248,0.7068305,,,
GBR,SVK,2015,8,53793244.25,231884943.5,743198.13,22189.404,0.71385306,,,
GBR,SVK,2015,9,51980601.68,288058114.8,732522.81,22410.195,0.73072803,,,
GBR,SVK,2015,10,57659039.31,273207483.4,723063.19,22495.672,0.74236816,,,
GBR,SVK,2015,11,53718599.36,281978146,730595.63,21492.648,0.7057814,,,
GBR,SVK,2015,12,53848421.17,243444934.3,723684.31,21770.986,0.72566307,,,
GBR,SVK,2016,1,55835483.4,293231799.4,698905.94,21733.031,0.75412726,,,
GBR,SVK,2016,2,59304273.48,287095767.7,695600.25,22273.969,0.77618337,,,
GBR,SVK,2016,3,57709960.7,253068104.9,694354.19,22362.725,0.78028792,,,
GBR,SVK,2016,4,56573849.61,288008816.5,700467.06,22920.541,0.79238164,,,
GBR,SVK,2016,5,79428029.44,302722416.2,712976.69,22902.453,0.77879655,,,
GBR,SVK,2016,6,54992077.66,284556552.2,699039.88,22774.648,0.79083312,,,
GBR,SVK,2016,7,50127374.11,217259618.5,649252.69,22487.824,0.84175199,,,
GBR,SVK,2016,8,63344519.59,324026800.7,650687.56,22878.785,0.8549071,,,
GBR,SVK,2016,9,56092991.05,279180155.5,655045.94,22979.225,0.85335195,,,
GBR,SVK,2016,10,56229551.07,279765732.1,618203.5,22696.789,0.89351475,,,
GBR,SVK,2016,11,60296533.77,291263880.8,624902.69,22299.061,0.86864156,,,
GBR,SVK,2016,12,63718767.24,295523099.2,630324.94,21838.338,0.84356499,,,
GBR,SVK,2017,1,60006700.59,258652239.5,621867.13,22053.76,0.86366409,,,
GBR,SVK,2017,2,57519004.22,292098824.3,632670.94,22229.256,0.85247558,,,
GBR,SVK,2017,3,63029337.65,282979850.6,625859.88,22432.678,0.86641228,,,
GBR,SVK,2017,4,69180407.19,237544250.3,642106.13,22628.564,0.84872544,,,
GBR,SVK,2017,5,58740315.19,243270445.5,658280.44,23427.572,0.85458213,,,
GBR,SVK,2017,6,70173417,246594819.4,652876.44,23919.621,0.87718141,,,
GBR,SVK,2017,7,64199136.68,270996983.8,663663.63,24648.941,0.88665187,,,
GBR,SVK,2017,8,66127267.52,290772183.2,664170,25381.424,0.91090643,,,
GBR,SVK,2017,9,71947859.64,292862326.7,684868.75,25729.863,0.8941415,,,
GBR,SVK,2017,10,67967732.73,295648510.1,680683.06,25501.674,0.89031547,,,
GBR,SVK,2017,11,63983918.27,255450645.5,682738.06,25521.387,0.88777089,,,
GBR,SVK,2017,12,64075877.85,260433110.1,694897.75,25852.373,0.88300365,,,
GBR,SVN,2012,1,30080368.55,48031123.17,647966.44,,,,,
GBR,SVN,2012,2,29844403.44,46615626.72,659926.88,,,,,
GBR,SVN,2012,3,30659983.99,45165455.71,660968.31,,,,,
GBR,SVN,2012,4,31006857.71,43987556.55,668906.69,,,,,
GBR,SVN,2012,5,30580368.36,51424576.09,671151.69,,,,,
GBR,SVN,2012,6,31025072.32,41942689.65,661749.25,,,,,
GBR,SVN,2012,7,25087752.96,44948211.89,668370.75,,,,,
GBR,SVN,2012,8,28580756.12,42374948.68,674364.38,,,,,
GBR,SVN,2012,9,24393046.46,39607935.95,692458.63,,,,,
GBR,SVN,2012,10,23445045.12,42416819.51,691685.19,,,,,
GBR,SVN,2012,11,23786989.98,42350242.76,688198.13,,,,,
GBR,SVN,2012,12,24749121.18,39791752.76,670056.31,,,,,
GBR,SVN,2013,1,25346319.8,40149451.08,691273.94,,,,,
GBR,SVN,2013,2,32029933.15,40959210.37,671910.38,,,,,
GBR,SVN,2013,3,23092978.69,38067581.26,655976.38,,,,,
GBR,SVN,2013,4,24447438.51,44562721.3,667388.25,,,,,
GBR,SVN,2013,5,27256829.06,42289273.36,671846.06,,,,,
GBR,SVN,2013,6,24649923.18,39398833.36,684647.56,,,,,
GBR,SVN,2013,7,27661174.27,39973099.19,674946.75,,,,,
GBR,SVN,2013,8,26559270.78,42180844.2,690120.13,,,,,
GBR,SVN,2013,9,26611996.91,39882636.84,708640.69,,,,,
GBR,SVN,2013,10,27917670.15,45107573.49,720765.56,,,,,
GBR,SVN,2013,11,26711161.82,43654166.01,723164.25,,,,,
GBR,SVN,2013,12,23760264.13,43067449.47,739867.94,,,,,
GBR,SVN,2014,1,30026128.99,39573742.63,747716.25,,,,,
GBR,SVN,2014,2,27101575.04,38554636.57,744186.5,,,,,
GBR,SVN,2014,3,29825755.07,44584199.64,762049.44,,,,,
GBR,SVN,2014,4,29148276.58,43343392.12,771107.25,,,,,
GBR,SVN,2014,5,28980322.51,43295437.5,778555.56,,,,,
GBR,SVN,2014,6,28094023.45,42553218.22,783302.25,,,,,
GBR,SVN,2014,7,30320814.25,43695180.83,784603.69,,,,,
GBR,SVN,2014,8,29833973.75,43940464.94,776327.63,,,,,
GBR,SVN,2014,9,32723689.95,46661163.15,757616.94,,,,,
GBR,SVN,2014,10,28021204.62,42834053.22,747017.5,,,,,
GBR,SVN,2014,11,74309838.81,39847011.27,745255.63,,,,,
GBR,SVN,2014,12,27865620.42,46434391.59,732818,,,,,
GBR,SVN,2015,1,26676218.82,37152440.42,712811.81,,,,,
GBR,SVN,2015,2,29320073.51,47889064.62,720199.88,,,,,
GBR,SVN,2015,3,25644923.2,39776639.1,707731.38,,,,,
GBR,SVN,2015,4,27571084.08,37345061.94,710133.88,,,,,
GBR,SVN,2015,5,23437446.49,36430371.02,735463.44,,,,,
GBR,SVN,2015,6,23993162.45,41792746.64,739390.75,,,,,
GBR,SVN,2015,7,27074490.42,39380026.22,739788.19,,,,,
GBR,SVN,2015,8,24270150.14,47286961.26,743198.13,,,,,
GBR,SVN,2015,9,24887481.34,41078790.79,732522.81,,,,,
GBR,SVN,2015,10,25803127.09,43736438.32,723063.19,,,,,
GBR,SVN,2015,11,25411543.6,44443577.81,730595.63,,,,,
GBR,SVN,2015,12,24101492.41,39096464.24,723684.31,,,,,
GBR,SVN,2016,1,22739433.82,47184143.85,698905.94,,,,,
GBR,SVN,2016,2,26791479.54,44901878.57,695600.25,,,,,
GBR,SVN,2016,3,29500521.33,44647821.76,694354.19,,,,,
GBR,SVN,2016,4,28013728.79,45072354.99,700467.06,,,,,
GBR,SVN,2016,5,32043652.7,46996435.85,712976.69,,,,,
GBR,SVN,2016,6,32113036.41,49655292.65,699039.88,,,,,
GBR,SVN,2016,7,26736225.37,47200736.73,649252.69,,,,,
GBR,SVN,2016,8,28765766.77,42385522.58,650687.56,,,,,
GBR,SVN,2016,9,27307841.99,44991115.68,655045.94,,,,,
GBR,SVN,2016,10,24640199.21,40365047.43,618203.5,,,,,
GBR,SVN,2016,11,23539771.72,40263050.56,624902.69,,,,,
GBR,SVN,2016,12,28201325.04,43080241.2,630324.94,,,,,
GBR,SVN,2017,1,25551181.04,45829285.35,621867.13,,,,,
GBR,SVN,2017,2,29512217.4,44277257.29,632670.94,,,,,
GBR,SVN,2017,3,29819434.9,44531609.28,625859.88,,,,,
GBR,SVN,2017,4,28626145.41,45475047.47,642106.13,,,,,
GBR,SVN,2017,5,29352104.84,49821877.03,658280.44,,,,,
GBR,SVN,2017,6,29510457.68,41065236.83,652876.44,,,,,
GBR,SVN,2017,7,30545034.2,45407791.23,663663.63,,,,,
GBR,SVN,2017,8,30543454.88,45635397.28,664170,,,,,
GBR,SVN,2017,9,30172103.13,37964057.54,684868.75,,,,,
GBR,SVN,2017,10,28722479.36,45078950.79,680683.06,,,,,
GBR,SVN,2017,11,31015801.21,45760837.2,682738.06,,,,,
GBR,SVN,2017,12,29694534.35,46980456.09,694897.75,,,,,
GBR,SWE,2012,1,723895504.9,1120486565,647966.44,133253.14,0.093940221,,,
GBR,SWE,2012,2,846795721.2,1044119524,659926.88,137699.73,0.094895609,,,
GBR,SWE,2012,3,728441538.9,1211362822,660968.31,137084.23,0.093909219,,,
GBR,SWE,2012,4,699362629.3,1273282250,668906.69,137687.13,0.092796534,,,
GBR,SWE,2012,5,714141694.1,1269469562,671151.69,131677.77,0.08931502,,,
GBR,SWE,2012,6,711827704.9,1141434551,661749.25,130561.08,0.0906884,,,
GBR,SWE,2012,7,736811849.5,1142385706,668370.75,132852.94,0.092247449,,,
GBR,SWE,2012,8,712981752.6,1265939449,674364.38,138311.91,0.09529978,,,
GBR,SWE,2012,9,761901714.3,1101871865,692458.63,139776.05,0.093905672,,,
GBR,SWE,2012,10,732375153.5,1463256579,691685.19,139066.27,0.093646526,,,
GBR,SWE,2012,11,783879071.5,1207263115,688198.13,138201.73,0.093336515,,,
GBR,SWE,2012,12,744356449,1081183961,670056.31,141245.78,0.097767644,,,
GBR,SWE,2013,1,779036047.4,1106417381,691273.94,144175.48,0.096528962,,,
GBR,SWE,2013,2,706779432.1,1081811189,671910.38,146806.47,0.10143246,,,
GBR,SWE,2013,3,673647172.3,931435138.6,655976.38,145143.92,0.10303336,,,
GBR,SWE,2013,4,660370671.5,877604998.3,667388.25,144081.7,0.10083675,,,
GBR,SWE,2013,5,642714712.9,1009941063,671846.06,142051.52,0.09894269,,,
GBR,SWE,2013,6,666184030.1,874729931.5,684647.56,143065.05,0.097968094,,,
GBR,SWE,2013,7,715927391.7,993646210.7,674946.75,142848.88,0.099409483,,,
GBR,SWE,2013,8,752635360.8,869878142.6,690120.13,145257.75,0.098708585,,,
GBR,SWE,2013,9,741505130.6,926210607,708640.69,146716.77,0.096943408,,,
GBR,SWE,2013,10,796538475.7,917687931.3,720765.56,149255.47,0.096812069,,,
GBR,SWE,2013,11,790030346.9,860824033.7,723164.25,146001.66,0.094498411,,,
GBR,SWE,2013,12,755062737.8,1066529868,739867.94,147467.22,0.09340094,,,
GBR,SWE,2014,1,761525962.3,1056194445,747716.25,149052.56,0.093522243,,,
GBR,SWE,2014,2,744583205.9,1113575680,744186.5,149567.14,0.094363436,,,
GBR,SWE,2014,3,812390976.3,872033161.8,762049.44,152091.14,0.09377867,,,
GBR,SWE,2014,4,753032525.1,1092862283,771107.25,149811.92,0.091357842,,,
GBR,SWE,2014,5,804381084.8,1014140767,778555.56,149481.41,0.090245068,,,
GBR,SWE,2014,6,725884726.7,1139239288,783302.25,147458.63,0.088446297,,,
GBR,SWE,2014,7,717631674.3,1087866466,784603.69,145109.75,0.086855859,,,
GBR,SWE,2014,8,710055595.6,1037523063,776327.63,144222.63,0.086774595,,,
GBR,SWE,2014,9,842235557.7,1029719761,757616.94,140420.33,0.086109176,,,
GBR,SWE,2014,10,688789869.4,1014672491,747017.5,138907.05,0.085929215,,,
GBR,SWE,2014,11,635246564.2,978047488.2,745255.63,136748.3,0.084371068,,,
GBR,SWE,2014,12,762191709.7,988167153,732818,133685.98,0.083466843,,,
GBR,SWE,2015,1,615771647.4,801357370.5,712811.81,126625.75,0.080879122,,,
GBR,SWE,2015,2,558218524.2,937878729.4,720199.88,123339.44,0.078035533,,,
GBR,SWE,2015,3,594714934,953901342.1,707731.38,121451.8,0.078258134,,,
GBR,SWE,2015,4,604116848.9,899409050.4,710133.88,120337.2,0.077339351,,,
GBR,SWE,2015,5,464004227.6,759341580.2,735463.44,125420.82,0.077442862,,,
GBR,SWE,2015,6,774598336.1,901025142,739390.75,127227.31,0.077754036,,,
GBR,SWE,2015,7,574281420.6,913729784.7,739788.19,123891.02,0.075301617,,,
GBR,SWE,2015,8,531654876.2,946005769.9,743198.13,124401.8,0.075002976,,,
GBR,SWE,2015,9,467511233.1,851434131.2,732522.81,127624.09,0.077796929,,,
GBR,SWE,2015,10,492739607.4,876179872.6,723063.19,129007.49,0.07939516,,,
GBR,SWE,2015,11,531927977.4,813433408.4,730595.63,124064.31,0.075775653,,,
GBR,SWE,2015,12,544881613.2,731659494.1,723684.31,126935.67,0.078485526,,,
GBR,SWE,2016,1,478293696.9,760526610.9,698905.94,126541.49,0.081237286,,,
GBR,SWE,2016,2,582136605.5,650478400.8,695600.25,127770.51,0.08247529,,,
GBR,SWE,2016,3,509101322.9,665445122.2,694354.19,129831.33,0.084015921,,,
GBR,SWE,2016,4,655723903.2,801916880.4,700467.06,134134.48,0.086104251,,,
GBR,SWE,2016,5,510945089,690408824.5,712976.69,133053.81,0.083775744,,,
GBR,SWE,2016,6,546226994.6,677122233.7,699039.88,132127.83,0.084714606,,,
GBR,SWE,2016,7,496021682.9,657913959.2,649252.69,128899.17,0.088839695,,,
GBR,SWE,2016,8,533139493.8,661925739.8,650687.56,131105.42,0.090065844,,,
GBR,SWE,2016,9,524187222.3,659476480.9,655045.94,130867.34,0.089210846,,,
GBR,SWE,2016,10,390404761.6,675230447.8,618203.5,127543.82,0.092031628,,,
GBR,SWE,2016,11,499992549.1,747481066.3,624902.69,123247.13,0.088160232,,,
GBR,SWE,2016,12,498586003.4,773166820.5,630324.94,122247.72,0.086871959,,,
GBR,SWE,2017,1,551336281.5,684998910.1,621867.13,125802.27,0.090799838,,,
GBR,SWE,2017,2,551695511,753996254.6,632670.94,127321.98,0.089951485,,,
GBR,SWE,2017,3,537665911.9,743455564.9,625859.88,127838.3,0.090921797,,,
GBR,SWE,2017,4,539362922.1,654127151.1,642106.13,128119.93,0.088452064,,,
GBR,SWE,2017,5,629844457.2,708545480.9,658280.44,130880.42,0.088068128,,,
GBR,SWE,2017,6,550114730.4,725956249.9,652876.44,132656.64,0.089931414,,,
GBR,SWE,2017,7,561061870.3,704562167.7,663663.63,138654.2,0.092397094,,,
GBR,SWE,2017,8,560181094.1,741516641.3,664170,143469.8,0.095398046,,,
GBR,SWE,2017,9,577762653.8,835462142.4,684868.75,145645.66,0.093785964,,,
GBR,SWE,2017,10,549199890.3,915087108.7,680683.06,143127.77,0.092602044,,,
GBR,SWE,2017,11,574794591,768628227.6,682738.06,140167.36,0.090249248,,,
GBR,SWE,2017,12,600768139,728517096.7,694897.75,140720.44,0.088859156,,,
GBR,TUR,2012,1,478373702.7,690434262.9,647966.44,202668.94,0.3505733,,,
GBR,TUR,2012,2,460485868.3,788534201.1,659926.88,215363.59,0.3607899,,,
GBR,TUR,2012,3,554287192.1,797545613.5,660968.31,214772.73,0.35440236,,,
GBR,TUR,2012,4,351193234.2,666340457.3,668906.69,217990.34,0.35073087,,,
GBR,TUR,2012,5,470712754.8,735401758,671151.69,217164.81,0.34855768,,,
GBR,TUR,2012,6,371581632.9,724633860.7,661749.25,216591.81,0.35290012,,,
GBR,TUR,2012,7,417776197.4,674929579.3,668370.75,219612.59,0.35459623,,,
GBR,TUR,2012,8,400726169.1,670864369.5,674364.38,223852.97,0.35520461,,,
GBR,TUR,2012,9,504219734.7,744732900.7,692458.63,225146.22,0.34501317,,,
GBR,TUR,2012,10,460397234.5,834340434.7,691685.19,227332.08,0.34586716,,,
GBR,TUR,2012,11,479935236.2,835866421.3,688198.13,232028,0.34995717,,,
GBR,TUR,2012,12,403681491.6,765960830.2,670056.31,236482.25,0.36142099,,,
GBR,TUR,2013,1,508534104.5,670391674.7,691273.94,242421.45,0.35439622,,,
GBR,TUR,2013,2,484949152.2,697328796.2,671910.38,245768.92,0.36453465,,,
GBR,TUR,2013,3,450935820.9,639043071.1,655976.38,244753.75,0.36680263,,,
GBR,TUR,2013,4,568314409.9,710882393.9,667388.25,250158.47,0.36358455,,,
GBR,TUR,2013,5,595512585.4,669895315.2,671846.06,249136.45,0.35877073,,,
GBR,TUR,2013,6,602394788.5,730975321.7,684647.56,241431.38,0.3403089,,,
GBR,TUR,2013,7,631424565.7,730596903.1,674946.75,238834.28,0.34063318,,,
GBR,TUR,2013,8,615423423.5,732165615,690120.13,236501.59,0.32956865,,,
GBR,TUR,2013,9,518142173.2,787278714.4,708640.69,230156.47,0.312042,,,
GBR,TUR,2013,10,570448652.7,788564415.8,720765.56,234621.78,0.31244388,,,
GBR,TUR,2013,11,521666713.9,733818914.4,723164.25,235659.39,0.30729598,,,
GBR,TUR,2013,12,555864989.6,829135945.8,739867.94,236747.33,0.29658782,,,
GBR,TUR,2014,1,489955943.3,839667510.8,747716.25,224716.75,0.27392241,,,
GBR,TUR,2014,2,475733974.3,757803964.5,744186.5,224616.34,0.27660739,,,
GBR,TUR,2014,3,555395513.1,792701071.4,762049.44,224331.19,0.27125353,,,
GBR,TUR,2014,4,486073142.4,902133825.2,771107.25,233451.06,0.28048143,,,
GBR,TUR,2014,5,471625545.9,806306725.7,778555.56,240605.03,0.28341463,,,
GBR,TUR,2014,6,386917599.2,881084896.3,783302.25,241044.44,0.27940154,,,
GBR,TUR,2014,7,395124838.9,830701160.3,784603.69,244103.13,0.27970859,,,
GBR,TUR,2014,8,476453268.1,892059942.5,776327.63,240964.75,0.27705917,,,
GBR,TUR,2014,9,414471864.3,862368920.8,757616.94,237620.28,0.27797297,,,
GBR,TUR,2014,10,518854443,841749342.9,747017.5,233687.17,0.27529636,,,
GBR,TUR,2014,11,797019565.7,843413535.3,745255.63,239643.63,0.27972284,,,
GBR,TUR,2014,12,496204692.9,822737506.3,732818,236883.73,0.27800414,,,
GBR,TUR,2015,1,464174423.3,944622572,712811.81,235671.77,0.28116524,,,
GBR,TUR,2015,2,468296422.2,1145085652,720199.88,226926.92,0.265551,,,
GBR,TUR,2015,3,395497980.9,943230828.2,707731.38,218517.77,0.25792742,,,
GBR,TUR,2015,4,415202228.7,708460691.8,710133.88,216244.5,0.25218776,,,
GBR,TUR,2015,5,452400904.3,825412104.9,735463.44,220308.78,0.24455278,,,
GBR,TUR,2015,6,429277482.7,707767745.5,739390.75,218757,0.2381568,,,
GBR,TUR,2015,7,504553413.7,834235403.3,739788.19,222556.28,0.23881878,,,
GBR,TUR,2015,8,499896173.1,809156336.4,743198.13,211856,0.22502691,,,
GBR,TUR,2015,9,505795510,1040051131,732522.81,202154.41,0.2166425,,,
GBR,TUR,2015,10,422864921.3,891787917.4,723063.19,209242.63,0.22592264,,,
